epoch,lr,step,train/cls_loss,train/grad_cosine,train/grad_norm_cls,train/grad_norm_jepa,train/jepa_loss,train_loss
0,0.0003000000142492354,9,245.3595733642578,0.2039530873298645,134000.875,10.65336799621582,0.461617648601532,245.82119750976562
0,0.0003000000142492354,19,43.183013916015625,-0.08552226424217224,174.11253356933594,0.0046610780991613865,0.23804159462451935,43.42105484008789
