epoch,lr,step,train/cls_loss,train/jepa_loss,train_loss
0,0.0003000000142492354,419,146.57408142089844,0.0,146.57408142089844
0,0.0003000000142492354,429,176.31741333007812,0.0,176.31741333007812
0,0.0003000000142492354,439,170.76849365234375,0.0,170.76849365234375
0,0.0003000000142492354,449,166.31234741210938,0.0,166.31234741210938
0,0.0003000000142492354,459,179.81011962890625,0.0,179.81011962890625
0,0.0003000000142492354,469,167.716064453125,0.0,167.716064453125
0,0.0003000000142492354,479,168.12899780273438,0.0,168.12899780273438
0,0.0003000000142492354,489,154.14161682128906,0.0,154.14161682128906
0,0.0003000000142492354,499,172.069580078125,0.0,172.069580078125
0,0.0003000000142492354,509,172.59800720214844,0.0,172.59800720214844
0,0.0003000000142492354,519,169.7237548828125,0.0,169.7237548828125
0,0.0003000000142492354,529,157.70355224609375,0.0,157.70355224609375
0,0.0003000000142492354,539,160.68228149414062,0.0,160.68228149414062
0,0.0003000000142492354,549,160.7706298828125,0.0,160.7706298828125
0,0.0003000000142492354,559,181.93389892578125,0.0,181.93389892578125
0,0.0003000000142492354,569,190.585205078125,0.0,190.585205078125
0,0.0003000000142492354,579,163.24899291992188,0.0,163.24899291992188
0,0.0003000000142492354,589,161.3863983154297,0.0,161.3863983154297
0,0.0003000000142492354,599,159.46978759765625,0.0,159.46978759765625
0,0.0003000000142492354,609,167.93789672851562,0.0,167.93789672851562
0,0.0003000000142492354,619,173.2919921875,0.0,173.2919921875
0,0.0003000000142492354,629,165.30630493164062,0.0,165.30630493164062
0,0.0003000000142492354,639,175.88575744628906,0.0,175.88575744628906
0,0.0003000000142492354,649,169.6092529296875,0.0,169.6092529296875
0,0.0003000000142492354,659,167.94415283203125,0.0,167.94415283203125
0,0.0003000000142492354,669,174.52603149414062,0.0,174.52603149414062
0,0.0003000000142492354,679,149.85501098632812,0.0,149.85501098632812
0,0.0003000000142492354,689,160.2314453125,0.0,160.2314453125
0,0.0003000000142492354,699,161.80007934570312,0.0,161.80007934570312
0,0.0003000000142492354,709,165.64907836914062,0.0,165.64907836914062
0,0.0003000000142492354,719,177.26087951660156,0.0,177.26087951660156
0,0.0003000000142492354,729,166.06887817382812,0.0,166.06887817382812
0,0.0003000000142492354,739,155.67120361328125,0.0,155.67120361328125
0,0.0003000000142492354,749,153.7447967529297,0.0,153.7447967529297
0,0.0003000000142492354,759,161.09197998046875,0.0,161.09197998046875
0,0.0003000000142492354,769,174.94989013671875,0.0,174.94989013671875
0,0.0003000000142492354,779,182.42263793945312,0.0,182.42263793945312
0,0.0003000000142492354,789,163.05609130859375,0.0,163.05609130859375
0,0.0003000000142492354,799,164.7135009765625,0.0,164.7135009765625
0,0.0003000000142492354,809,151.95770263671875,0.0,151.95770263671875
0,0.0003000000142492354,819,168.38978576660156,0.0,168.38978576660156
0,0.0003000000142492354,829,193.8214111328125,0.0,193.8214111328125
0,0.0003000000142492354,839,180.2205047607422,0.0,180.2205047607422
0,0.0003000000142492354,849,158.18145751953125,0.0,158.18145751953125
0,0.0003000000142492354,859,151.74838256835938,0.0,151.74838256835938
0,0.0003000000142492354,869,183.58200073242188,0.0,183.58200073242188
0,0.0003000000142492354,879,167.02288818359375,0.0,167.02288818359375
0,0.0003000000142492354,889,165.226806640625,0.0,165.226806640625
0,0.0003000000142492354,899,168.05670166015625,0.0,168.05670166015625
0,0.0003000000142492354,909,163.9921417236328,0.0,163.9921417236328
0,0.0003000000142492354,919,157.3304901123047,0.0,157.3304901123047
0,0.0003000000142492354,929,183.2205810546875,0.0,183.2205810546875
0,0.0003000000142492354,939,173.51885986328125,0.0,173.51885986328125
0,0.0003000000142492354,949,159.53184509277344,0.0,159.53184509277344
0,0.0003000000142492354,959,173.82357788085938,0.0,173.82357788085938
0,0.0003000000142492354,969,167.10919189453125,0.0,167.10919189453125
0,0.0003000000142492354,979,164.2266082763672,0.0,164.2266082763672
0,0.0003000000142492354,989,175.54019165039062,0.0,175.54019165039062
0,0.0003000000142492354,999,162.99044799804688,0.0,162.99044799804688
0,0.0003000000142492354,1009,167.62454223632812,0.0,167.62454223632812
0,0.0003000000142492354,1019,158.2470703125,0.0,158.2470703125
0,0.0003000000142492354,1029,160.38900756835938,0.0,160.38900756835938
0,0.0003000000142492354,1039,154.8109130859375,0.0,154.8109130859375
0,0.0003000000142492354,1049,156.39852905273438,0.0,156.39852905273438
0,0.0003000000142492354,1059,165.50613403320312,0.0,165.50613403320312
0,0.0003000000142492354,1069,167.838134765625,0.0,167.838134765625
0,0.0003000000142492354,1079,146.80966186523438,0.0,146.80966186523438
0,0.0003000000142492354,1089,168.23187255859375,0.0,168.23187255859375
0,0.0003000000142492354,1099,158.2554473876953,0.0,158.2554473876953
0,0.0003000000142492354,1109,168.58294677734375,0.0,168.58294677734375
0,0.0003000000142492354,1119,181.14779663085938,0.0,181.14779663085938
0,0.0003000000142492354,1129,181.75958251953125,0.0,181.75958251953125
0,0.0003000000142492354,1139,177.71087646484375,0.0,177.71087646484375
0,0.0003000000142492354,1149,181.21469116210938,0.0,181.21469116210938
0,0.0003000000142492354,1159,157.56497192382812,0.0,157.56497192382812
0,0.0003000000142492354,1169,151.44284057617188,0.0,151.44284057617188
0,0.0003000000142492354,1179,178.32492065429688,0.0,178.32492065429688
0,0.0003000000142492354,1189,155.18704223632812,0.0,155.18704223632812
0,0.0003000000142492354,1199,149.25625610351562,0.0,149.25625610351562
0,0.0003000000142492354,1209,167.92779541015625,0.0,167.92779541015625
0,0.0003000000142492354,1219,169.56591796875,0.0,169.56591796875
0,0.0003000000142492354,1229,186.84774780273438,0.0,186.84774780273438
0,0.0003000000142492354,1239,153.12344360351562,0.0,153.12344360351562
0,0.0003000000142492354,1249,175.94317626953125,0.0,175.94317626953125
0,0.0003000000142492354,1259,163.08416748046875,0.0,163.08416748046875
0,0.0003000000142492354,1269,159.05531311035156,0.0,159.05531311035156
0,0.0003000000142492354,1279,169.52664184570312,0.0,169.52664184570312
0,0.0003000000142492354,1289,171.82615661621094,0.0,171.82615661621094
0,0.0003000000142492354,1299,158.2919464111328,0.0,158.2919464111328
0,0.0003000000142492354,1309,170.57907104492188,0.0,170.57907104492188
0,0.0003000000142492354,1319,184.3073272705078,0.0,184.3073272705078
0,0.0003000000142492354,1329,148.79978942871094,0.0,148.79978942871094
0,0.0003000000142492354,1339,167.6266326904297,0.0,167.6266326904297
0,0.0003000000142492354,1349,163.23760986328125,0.0,163.23760986328125
0,0.0003000000142492354,1359,159.70118713378906,0.0,159.70118713378906
0,0.0003000000142492354,1369,161.98928833007812,0.0,161.98928833007812
0,0.0003000000142492354,1379,174.85568237304688,0.0,174.85568237304688
0,0.0003000000142492354,1389,157.7900390625,0.0,157.7900390625
0,0.0003000000142492354,1399,174.7510223388672,0.0,174.7510223388672
0,0.0003000000142492354,1409,161.33908081054688,0.0,161.33908081054688
0,0.0003000000142492354,1419,165.839111328125,0.0,165.839111328125
0,0.0003000000142492354,1429,155.70724487304688,0.0,155.70724487304688
0,0.0003000000142492354,1439,169.30615234375,0.0,169.30615234375
0,0.0003000000142492354,1449,159.57876586914062,0.0,159.57876586914062
0,0.0003000000142492354,1459,167.02557373046875,0.0,167.02557373046875
0,0.0003000000142492354,1469,170.86512756347656,0.0,170.86512756347656
0,0.0003000000142492354,1479,168.67596435546875,0.0,168.67596435546875
0,0.0003000000142492354,1489,161.81375122070312,0.0,161.81375122070312
0,0.0003000000142492354,1499,168.8432159423828,0.0,168.8432159423828
0,0.0003000000142492354,1509,170.836181640625,0.0,170.836181640625
0,0.0003000000142492354,1519,161.58096313476562,0.0,161.58096313476562
0,0.0003000000142492354,1529,171.3348846435547,0.0,171.3348846435547
0,0.0003000000142492354,1539,178.65170288085938,0.0,178.65170288085938
0,0.0003000000142492354,1549,154.93142700195312,0.0,154.93142700195312
0,0.0003000000142492354,1559,158.52386474609375,0.0,158.52386474609375
0,0.0003000000142492354,1569,154.934326171875,0.0,154.934326171875
0,0.0003000000142492354,1579,158.98495483398438,0.0,158.98495483398438
0,0.0003000000142492354,1589,170.50164794921875,0.0,170.50164794921875
0,0.0003000000142492354,1599,173.31927490234375,0.0,173.31927490234375
0,0.0003000000142492354,1609,172.6552734375,0.0,172.6552734375
0,0.0003000000142492354,1619,153.607421875,0.0,153.607421875
0,0.0003000000142492354,1629,165.78512573242188,0.0,165.78512573242188
0,0.0003000000142492354,1639,174.44351196289062,0.0,174.44351196289062
0,0.0003000000142492354,1649,162.46783447265625,0.0,162.46783447265625
0,0.0003000000142492354,1659,159.5218048095703,0.0,159.5218048095703
0,0.0003000000142492354,1669,154.76211547851562,0.0,154.76211547851562
0,0.0003000000142492354,1679,171.41799926757812,0.0,171.41799926757812
0,0.0003000000142492354,1689,173.99777221679688,0.0,173.99777221679688
0,0.0003000000142492354,1699,170.34213256835938,0.0,170.34213256835938
0,0.0003000000142492354,1709,157.70657348632812,0.0,157.70657348632812
0,0.0003000000142492354,1719,153.93545532226562,0.0,153.93545532226562
0,0.0003000000142492354,1729,165.40768432617188,0.0,165.40768432617188
0,0.0003000000142492354,1739,159.63082885742188,0.0,159.63082885742188
0,0.0003000000142492354,1749,176.7181396484375,0.0,176.7181396484375
0,0.0003000000142492354,1759,161.69863891601562,0.0,161.69863891601562
0,0.0003000000142492354,1769,148.5769500732422,0.0,148.5769500732422
0,0.0003000000142492354,1779,148.55186462402344,0.0,148.55186462402344
0,0.0003000000142492354,1789,153.61575317382812,0.0,153.61575317382812
0,0.0003000000142492354,1799,151.02069091796875,0.0,151.02069091796875
0,0.0003000000142492354,1809,162.12864685058594,0.0,162.12864685058594
0,0.0003000000142492354,1819,165.52975463867188,0.0,165.52975463867188
0,0.0003000000142492354,1829,163.5532684326172,0.0,163.5532684326172
0,0.0003000000142492354,1839,160.06759643554688,0.0,160.06759643554688
0,0.0003000000142492354,1849,152.25328063964844,0.0,152.25328063964844
0,0.0003000000142492354,1859,167.008544921875,0.0,167.008544921875
0,0.0003000000142492354,1869,145.0165252685547,0.0,145.0165252685547
0,0.0003000000142492354,1879,148.326171875,0.0,148.326171875
0,0.0003000000142492354,1889,161.70541381835938,0.0,161.70541381835938
0,0.0003000000142492354,1899,175.04953002929688,0.0,175.04953002929688
0,0.0003000000142492354,1909,158.28738403320312,0.0,158.28738403320312
0,0.0003000000142492354,1919,150.7539520263672,0.0,150.7539520263672
0,0.0003000000142492354,1929,181.55386352539062,0.0,181.55386352539062
0,0.0003000000142492354,1939,155.99166870117188,0.0,155.99166870117188
0,0.0003000000142492354,1949,143.20925903320312,0.0,143.20925903320312
0,0.0003000000142492354,1959,153.80322265625,0.0,153.80322265625
0,0.0003000000142492354,1969,161.50885009765625,0.0,161.50885009765625
0,0.0003000000142492354,1979,157.31556701660156,0.0,157.31556701660156
0,0.0003000000142492354,1989,173.2991180419922,0.0,173.2991180419922
0,0.0003000000142492354,1999,161.0548095703125,0.0,161.0548095703125
0,0.0003000000142492354,2009,161.81051635742188,0.0,161.81051635742188
0,0.0003000000142492354,2019,152.51681518554688,0.0,152.51681518554688
0,0.0003000000142492354,2029,157.5123291015625,0.0,157.5123291015625
0,0.0003000000142492354,2039,163.50729370117188,0.0,163.50729370117188
0,0.0003000000142492354,2049,154.2330780029297,0.0,154.2330780029297
0,0.0003000000142492354,2059,150.84596252441406,0.0,150.84596252441406
0,0.0003000000142492354,2069,160.7252655029297,0.0,160.7252655029297
0,0.0003000000142492354,2079,153.95745849609375,0.0,153.95745849609375
0,0.0003000000142492354,2089,154.47842407226562,0.0,154.47842407226562
0,0.0003000000142492354,2099,164.09884643554688,0.0,164.09884643554688
0,0.0003000000142492354,2109,142.44769287109375,0.0,142.44769287109375
0,0.0003000000142492354,2119,139.30572509765625,0.0,139.30572509765625
0,0.0003000000142492354,2129,145.43519592285156,0.0,145.43519592285156
0,0.0003000000142492354,2139,157.73806762695312,0.0,157.73806762695312
0,0.0003000000142492354,2149,170.29379272460938,0.0,170.29379272460938
0,0.0003000000142492354,2159,155.0190887451172,0.0,155.0190887451172
0,0.0003000000142492354,2169,153.484619140625,0.0,153.484619140625
0,0.0003000000142492354,2179,149.50357055664062,0.0,149.50357055664062
0,0.0003000000142492354,2189,149.17942810058594,0.0,149.17942810058594
0,0.0003000000142492354,2199,169.66607666015625,0.0,169.66607666015625
0,0.0003000000142492354,2209,146.76100158691406,0.0,146.76100158691406
0,0.0003000000142492354,2219,158.39938354492188,0.0,158.39938354492188
0,0.0003000000142492354,2229,152.57708740234375,0.0,152.57708740234375
0,0.0003000000142492354,2239,165.84481811523438,0.0,165.84481811523438
0,0.0003000000142492354,2249,154.41110229492188,0.0,154.41110229492188
0,0.0003000000142492354,2259,162.2313232421875,0.0,162.2313232421875
0,0.0003000000142492354,2269,155.7224884033203,0.0,155.7224884033203
0,0.0003000000142492354,2279,156.53369140625,0.0,156.53369140625
0,0.0003000000142492354,2289,162.05792236328125,0.0,162.05792236328125
0,0.0003000000142492354,2299,156.6385498046875,0.0,156.6385498046875
0,0.0003000000142492354,2309,143.88201904296875,0.0,143.88201904296875
0,0.0003000000142492354,2319,170.0803985595703,0.0,170.0803985595703
0,0.0003000000142492354,2329,163.44097900390625,0.0,163.44097900390625
0,0.0003000000142492354,2339,158.60411071777344,0.0,158.60411071777344
0,0.0003000000142492354,2349,172.20303344726562,0.0,172.20303344726562
0,0.0003000000142492354,2359,152.0086669921875,0.0,152.0086669921875
0,0.0003000000142492354,2369,147.86752319335938,0.0,147.86752319335938
0,0.0003000000142492354,2379,141.5769500732422,0.0,141.5769500732422
0,0.0003000000142492354,2389,152.97369384765625,0.0,152.97369384765625
0,0.0003000000142492354,2399,145.340576171875,0.0,145.340576171875
0,0.0003000000142492354,2409,148.57176208496094,0.0,148.57176208496094
0,0.0003000000142492354,2419,159.52032470703125,0.0,159.52032470703125
0,0.0003000000142492354,2429,154.30148315429688,0.0,154.30148315429688
0,0.0003000000142492354,2439,168.68772888183594,0.0,168.68772888183594
0,0.0003000000142492354,2449,143.56878662109375,0.0,143.56878662109375
0,0.0003000000142492354,2459,148.4777374267578,0.0,148.4777374267578
0,0.0003000000142492354,2469,165.71267700195312,0.0,165.71267700195312
0,0.0003000000142492354,2479,146.51699829101562,0.0,146.51699829101562
0,0.0003000000142492354,2489,156.06185913085938,0.0,156.06185913085938
0,0.0003000000142492354,2499,151.12884521484375,0.0,151.12884521484375
0,0.0003000000142492354,2509,149.4723358154297,0.0,149.4723358154297
0,0.0003000000142492354,2519,146.15487670898438,0.0,146.15487670898438
0,0.0003000000142492354,2529,145.4930419921875,0.0,145.4930419921875
0,0.0003000000142492354,2539,159.26434326171875,0.0,159.26434326171875
0,0.0003000000142492354,2549,163.23818969726562,0.0,163.23818969726562
0,0.0003000000142492354,2559,145.53359985351562,0.0,145.53359985351562
0,0.0003000000142492354,2569,160.90756225585938,0.0,160.90756225585938
0,0.0003000000142492354,2579,153.6312255859375,0.0,153.6312255859375
0,0.0003000000142492354,2589,156.86415100097656,0.0,156.86415100097656
0,0.0003000000142492354,2599,166.7359619140625,0.0,166.7359619140625
0,0.0003000000142492354,2609,151.63111877441406,0.0,151.63111877441406
0,0.0003000000142492354,2619,149.68601989746094,0.0,149.68601989746094
0,0.0003000000142492354,2629,162.35693359375,0.0,162.35693359375
0,0.0003000000142492354,2639,151.25448608398438,0.0,151.25448608398438
0,0.0003000000142492354,2649,154.2701416015625,0.0,154.2701416015625
0,0.0003000000142492354,2659,167.79095458984375,0.0,167.79095458984375
0,0.0003000000142492354,2669,156.8184356689453,0.0,156.8184356689453
0,0.0003000000142492354,2679,138.6611328125,0.0,138.6611328125
0,0.0003000000142492354,2689,165.5013427734375,0.0,165.5013427734375
0,0.0003000000142492354,2699,148.900146484375,0.0,148.900146484375
0,0.0003000000142492354,2709,158.97946166992188,0.0,158.97946166992188
0,0.0003000000142492354,2719,155.280517578125,0.0,155.280517578125
0,0.0003000000142492354,2729,151.542236328125,0.0,151.542236328125
0,0.0003000000142492354,2739,163.31057739257812,0.0,163.31057739257812
0,0.0003000000142492354,2749,143.5665283203125,0.0,143.5665283203125
0,0.0003000000142492354,2759,151.38116455078125,0.0,151.38116455078125
0,0.0003000000142492354,2769,158.6085662841797,0.0,158.6085662841797
0,0.0003000000142492354,2779,155.27285766601562,0.0,155.27285766601562
0,0.0003000000142492354,2789,165.38766479492188,0.0,165.38766479492188
0,0.0003000000142492354,2799,141.2067413330078,0.0,141.2067413330078
0,0.0003000000142492354,2809,156.6605682373047,0.0,156.6605682373047
0,0.0003000000142492354,2819,159.6041259765625,0.0,159.6041259765625
0,0.0003000000142492354,2829,142.4811553955078,0.0,142.4811553955078
0,0.0003000000142492354,2839,153.76022338867188,0.0,153.76022338867188
0,0.0003000000142492354,2849,157.8615264892578,0.0,157.8615264892578
0,0.0003000000142492354,2859,161.41452026367188,0.0,161.41452026367188
0,0.0003000000142492354,2869,140.9769744873047,0.0,140.9769744873047
0,0.0003000000142492354,2879,159.44595336914062,0.0,159.44595336914062
0,0.0003000000142492354,2889,157.6353759765625,0.0,157.6353759765625
0,0.0003000000142492354,2899,142.3448944091797,0.0,142.3448944091797
0,0.0003000000142492354,2909,147.36419677734375,0.0,147.36419677734375
0,0.0003000000142492354,2919,153.15853881835938,0.0,153.15853881835938
0,0.0003000000142492354,2929,160.233642578125,0.0,160.233642578125
0,0.0003000000142492354,2939,165.4293975830078,0.0,165.4293975830078
0,0.0003000000142492354,2949,146.7158966064453,0.0,146.7158966064453
0,0.0003000000142492354,2959,134.76348876953125,0.0,134.76348876953125
0,0.0003000000142492354,2969,144.33084106445312,0.0,144.33084106445312
0,0.0003000000142492354,2979,164.0780487060547,0.0,164.0780487060547
0,0.0003000000142492354,2989,153.49896240234375,0.0,153.49896240234375
0,0.0003000000142492354,2999,149.49276733398438,0.0,149.49276733398438
0,0.0003000000142492354,3009,146.04391479492188,0.0,146.04391479492188
0,0.0003000000142492354,3019,151.14227294921875,0.0,151.14227294921875
0,0.0003000000142492354,3029,150.95175170898438,0.0,150.95175170898438
0,0.0003000000142492354,3039,132.51710510253906,0.0,132.51710510253906
0,0.0003000000142492354,3049,149.68099975585938,0.0,149.68099975585938
0,0.0003000000142492354,3059,136.3888397216797,0.0,136.3888397216797
0,0.0003000000142492354,3069,154.70404052734375,0.0,154.70404052734375
0,0.0003000000142492354,3079,157.81832885742188,0.0,157.81832885742188
0,0.0003000000142492354,3089,162.58602905273438,0.0,162.58602905273438
0,0.0003000000142492354,3099,154.77334594726562,0.0,154.77334594726562
0,0.0003000000142492354,3109,140.68446350097656,0.0,140.68446350097656
0,0.0003000000142492354,3119,160.20790100097656,0.0,160.20790100097656
0,0.0003000000142492354,3129,153.4884033203125,0.0,153.4884033203125
0,0.0003000000142492354,3139,152.5762939453125,0.0,152.5762939453125
0,0.0003000000142492354,3149,147.61483764648438,0.0,147.61483764648438
0,0.0003000000142492354,3159,130.74252319335938,0.0,130.74252319335938
0,0.0003000000142492354,3169,152.31149291992188,0.0,152.31149291992188
0,0.0003000000142492354,3179,158.33120727539062,0.0,158.33120727539062
0,0.0003000000142492354,3189,146.6285858154297,0.0,146.6285858154297
0,0.0003000000142492354,3199,156.84725952148438,0.0,156.84725952148438
0,0.0003000000142492354,3209,170.22116088867188,0.0,170.22116088867188
0,0.0003000000142492354,3219,146.61912536621094,0.0,146.61912536621094
0,0.0003000000142492354,3229,153.343017578125,0.0,153.343017578125
0,0.0003000000142492354,3239,153.34840393066406,0.0,153.34840393066406
0,0.0003000000142492354,3249,149.255859375,0.0,149.255859375
0,0.0003000000142492354,3259,147.57887268066406,0.0,147.57887268066406
0,0.0003000000142492354,3269,151.35400390625,0.0,151.35400390625
0,0.0003000000142492354,3279,149.41738891601562,0.0,149.41738891601562
0,0.0003000000142492354,3289,140.2276611328125,0.0,140.2276611328125
0,0.0003000000142492354,3299,160.62460327148438,0.0,160.62460327148438
0,0.0003000000142492354,3309,146.58380126953125,0.0,146.58380126953125
0,0.0003000000142492354,3319,154.88186645507812,0.0,154.88186645507812
0,0.0003000000142492354,3329,142.15252685546875,0.0,142.15252685546875
0,0.0003000000142492354,3339,152.38748168945312,0.0,152.38748168945312
0,0.0003000000142492354,3349,147.48863220214844,0.0,147.48863220214844
0,0.0003000000142492354,3359,145.4115753173828,0.0,145.4115753173828
0,0.0003000000142492354,3369,138.65594482421875,0.0,138.65594482421875
0,0.0003000000142492354,3379,149.30520629882812,0.0,149.30520629882812
0,0.0003000000142492354,3389,156.44931030273438,0.0,156.44931030273438
0,0.0003000000142492354,3399,138.3787078857422,0.0,138.3787078857422
0,0.0003000000142492354,3409,151.9142303466797,0.0,151.9142303466797
0,0.0003000000142492354,3419,151.85887145996094,0.0,151.85887145996094
0,0.0003000000142492354,3429,144.01075744628906,0.0,144.01075744628906
0,0.0003000000142492354,3439,140.67864990234375,0.0,140.67864990234375
0,0.0003000000142492354,3449,165.251708984375,0.0,165.251708984375
0,0.0003000000142492354,3459,141.2524871826172,0.0,141.2524871826172
0,0.0003000000142492354,3469,155.68186950683594,0.0,155.68186950683594
0,0.0003000000142492354,3479,159.24942016601562,0.0,159.24942016601562
0,0.0003000000142492354,3489,151.02896118164062,0.0,151.02896118164062
0,0.0003000000142492354,3499,148.5789031982422,0.0,148.5789031982422
0,0.0003000000142492354,3509,136.7399444580078,0.0,136.7399444580078
0,0.0003000000142492354,3519,148.83624267578125,0.0,148.83624267578125
0,0.0003000000142492354,3529,160.607666015625,0.0,160.607666015625
0,0.0003000000142492354,3539,165.1290283203125,0.0,165.1290283203125
0,0.0003000000142492354,3549,145.13339233398438,0.0,145.13339233398438
0,0.0003000000142492354,3559,164.84552001953125,0.0,164.84552001953125
0,0.0003000000142492354,3569,161.145263671875,0.0,161.145263671875
0,0.0003000000142492354,3579,153.3875732421875,0.0,153.3875732421875
0,0.0003000000142492354,3589,149.27911376953125,0.0,149.27911376953125
0,0.0003000000142492354,3599,137.97308349609375,0.0,137.97308349609375
0,0.0003000000142492354,3609,138.18069458007812,0.0,138.18069458007812
0,0.0003000000142492354,3619,172.42913818359375,0.0,172.42913818359375
0,0.0003000000142492354,3629,153.59963989257812,0.0,153.59963989257812
0,0.0003000000142492354,3639,135.7030792236328,0.0,135.7030792236328
0,0.0003000000142492354,3649,140.02679443359375,0.0,140.02679443359375
0,0.0003000000142492354,3659,150.99713134765625,0.0,150.99713134765625
0,0.0003000000142492354,3669,145.876953125,0.0,145.876953125
0,0.0003000000142492354,3679,149.5071563720703,0.0,149.5071563720703
0,0.0003000000142492354,3689,171.6695556640625,0.0,171.6695556640625
0,0.0003000000142492354,3699,152.84030151367188,0.0,152.84030151367188
0,0.0003000000142492354,3709,142.01803588867188,0.0,142.01803588867188
0,0.0003000000142492354,3719,153.47975158691406,0.0,153.47975158691406
0,0.0003000000142492354,3729,152.09475708007812,0.0,152.09475708007812
0,0.0003000000142492354,3739,140.33843994140625,0.0,140.33843994140625
0,0.0003000000142492354,3749,155.3424072265625,0.0,155.3424072265625
0,0.0003000000142492354,3759,156.0479736328125,0.0,156.0479736328125
0,0.0003000000142492354,3769,143.0552215576172,0.0,143.0552215576172
0,0.0003000000142492354,3779,146.96546936035156,0.0,146.96546936035156
0,0.0003000000142492354,3789,123.63109588623047,0.0,123.63109588623047
0,0.0003000000142492354,3799,141.93533325195312,0.0,141.93533325195312
0,0.0003000000142492354,3809,154.25958251953125,0.0,154.25958251953125
0,0.0003000000142492354,3819,155.31744384765625,0.0,155.31744384765625
0,0.0003000000142492354,3829,160.02357482910156,0.0,160.02357482910156
0,0.0003000000142492354,3839,157.16818237304688,0.0,157.16818237304688
0,0.0003000000142492354,3849,139.01174926757812,0.0,139.01174926757812
0,0.0003000000142492354,3859,151.64581298828125,0.0,151.64581298828125
0,0.0003000000142492354,3869,152.8136444091797,0.0,152.8136444091797
0,0.0003000000142492354,3879,152.16177368164062,0.0,152.16177368164062
0,0.0003000000142492354,3889,143.56103515625,0.0,143.56103515625
0,0.0003000000142492354,3899,150.0599365234375,0.0,150.0599365234375
0,0.0003000000142492354,3909,144.82611083984375,0.0,144.82611083984375
0,0.0003000000142492354,3919,137.43954467773438,0.0,137.43954467773438
0,0.0003000000142492354,3929,152.2881622314453,0.0,152.2881622314453
0,0.0003000000142492354,3939,154.04342651367188,0.0,154.04342651367188
0,0.0003000000142492354,3949,156.45791625976562,0.0,156.45791625976562
0,0.0003000000142492354,3959,156.01486206054688,0.0,156.01486206054688
0,0.0003000000142492354,3969,147.93353271484375,0.0,147.93353271484375
0,0.0003000000142492354,3979,150.61741638183594,0.0,150.61741638183594
0,0.0003000000142492354,3989,146.09884643554688,0.0,146.09884643554688
0,0.0003000000142492354,3999,134.65211486816406,0.0,134.65211486816406
0,0.0003000000142492354,4009,132.095703125,0.0,132.095703125
0,0.0003000000142492354,4019,147.22564697265625,0.0,147.22564697265625
0,0.0003000000142492354,4029,157.01080322265625,0.0,157.01080322265625
